Cp1252,,,,
"AribaShutdownWarning",2,"<p><b>Attention:</b> Routine system maintenance has occurred on this site. Your login session must be refreshed.</p><p>To refresh immediately, click <i>Return to Home</i>. <b>Note: you will not be logged out.</b></p><p>To complete a task before refreshing, click <i>Finish Work</i>, complete your task, and then click the <i>Home</i> link on the top-right of the page.</p><p>Your session will be refreshed automatically in {0} minutes.</p>","<p><b>Attentie:</b> er heeft gepland systeemonderhoud plaatsgevonden aan deze site. U aanmeldsessie moet worden vernieuwd</p><p>Om onmiddellijk te vernieuwen, klikt u op <i>Terug naar Home</i>. <b>Opmerking: u wordt niet afgemeld.</b></p><p>Om een taak te voltooien voordat u vernieuwt, klikt u op <i>Werk afmaken</i>, voltooit u uw taak en klikt u vervolgens op de koppeling <i>Home</i> rechts bovenaan de pagina.</p><p>Uw sessie wordt automatisch vernieuwd over {0} minuten.</p>",""
"AribaShutdownWarning",a001,"Re-authentication Request","Verzoek voor hernieuwde verificatie",""
"AribaShutdownWarning",a002,"Finish Work","Werk voltooien",""
"AribaShutdownWarning",a003,"Refresh Session","Sessie vernieuwen",""
"AribaShutdownWarning",a004,"Return To Home","Terug naar Home",""
"Chooser",1,"(none selected)","(geen geselecteerd)",""
"Chooser",2,"{0} more selected...","{0} meer geselecteerd...",""
"Chooser",3,"No match found","Geen resultaat gevonden",""
"Chooser",a001,"Search for more","Zoeken naar meer",""
"Chooser",a002,"Select from the list","Selecteer uit de lijst",""
"Chooser",a003,"Add another selection","Nog een selectie toevoegen",""
"Chooser",a004,"Remove selection","Selectie verwijderen",""
"Chooser",a005,"Multiple selections allowed","Meerdere selecties toegestaan",""
"ChooserPanel",1,"Choose Values","Waarden kiezen",""
"ChooserPanel",2,"Choose Value","Waarde kiezen",""
"ChooserPanel",a002,"Search","Zoeken",""
"ChooserPanel",a003,"Add to Currently Selected","Toevoegen aan Momenteel geselecteerd",""
"ChooserPanel",a004,"Currently Selected","Momenteel geselecteerd",""
"ChooserPanel",a005,"Value","Waarde",""
"ClientPanelWrapper",a001,"OK Button","OK-knop",""
"ClientPanelWrapper",a002,"OK","OK",""
"ClientPanelWrapper",a003,"Cancel Button","Annuleren-knop",""
"ClientPanelWrapper",a004,"Cancel","Annuleren",""
"ClientPanelWrapper",a005,"Done Button","Klaar-knop",""
"ClientPanelWrapper",a006,"Done","Klaar",""
"Confirmation",a001,"Confirm Action","Actie bevestigen",""
"Confirmation",a002,"Are you sure?","Weet u het zeker?",""
"Confirmation",a003,"OK","OK",""
"Confirmation",a004,"Cancel","Annuleren",""
"Confirmation",a005,"Cancel","Annuleren",""
"DateField",1,"Enter date: %s","Datum invoeren: %s","example date format"
"DateField",2,"Enter date: mm/dd/yyyy","Datum invoeren: mm/dd/jjjj","accessibility enabled example date format"
"DateField",3,"Date field is disabled","Datumveld staat uitgeschakeld","accessibility enabled date field disabled message"
"DateField",a001,"Select a date from the calendar","Selecteer een datum op de kalender",""
"DateField",a002,"Calendar is disabled","Kalender staat uitgeschakeld",""
"ErrorFlag",a001,"Error","Fout",""
"ErrorIndicator",a001,"Required Field","Verplicht veld","alt text for required field indicator"
"ErrorIndicator",a002,"Error","Fout","alt text for form input error indicator"
"ErrorIndicator",a003,"Warning","Waarschuwing","alt text for form input warning indicator"
"FileBrowser",a001,"Directory Listing For","Directorylijst voor","title followed by directory path"
"FileBrowser",a002,"Name","Naam",""
"FileBrowser",a003,"Size","Grootte",""
"FileBrowser",a004,"Last Modified","Laatst gewijzigd",""
"FileBrowser",a005,"Open","Openen","Button to open a file or directory"
"FileBrowser",a006,"Select","Selecteren","Button to select a file or directory"
"FileBrowser",a007,"Up To","Tot","Button to go to parent directory"
"FileUploadStatusBar",a001,"Uploading file...","Bestand laden...",""
"FooterLinks",a001,"POWERED BY", "POWERED BY", "powered by Ariba text"
"HintMessage",a001,"* indicates required field","* geeft een verplicht veld aan.",""
"HintMessage",a002,"How to","Procedure",""
"HintMessage",a003,"Screen Details","Schermdetails",""
"ModalPageWrapper",a001,"OK Button","OK-knop",""
"ModalPageWrapper",a002,"OK","OK",""
"ModalPageWrapper",a003,"Cancel Button","Annuleren-knop",""
"ModalPageWrapper",a004,"Cancel","Annuleren",""
"ModalPageWrapper",a005,"Done Button","Klaar-knop",""
"ModalPageWrapper",a006,"Done","Klaar",""
"ModalWindowWrapper",a001,"OK","OK",""
"ModalWindowWrapper",a002,"Cancel","Annuleren",""
"OutlineBox",1,"Minimize","Minimaliseren","Tooltip on collapse button"
"OutlineBox",2,"Maximize this view","Deze weergave maximaliseren","Tooltip on expand button"
"OutlineBox",a001,"Expand to view the contents of this section.","Uitvouwen om de inhoud van dit gedeelte te bekijken.",""
"PageErrorPanel",1,"There are {0} problems that require completion or correction in order to complete your request.", "Er zijn {0} problemen die moeten worden voltooid of gecorrigeerd om uw verzoek te kunnen voltooien.","plural version of the msg"
"PageErrorPanel",2,"There is {0} problem that requires completion or correction in order to complete your request.", "Er is {0} probleem dat moet worden voltooid of gecorrigeerd om uw verzoek te kunnen voltooien.","singular version of the msg"
"PageErrorPanel",3,"Mouse over the red icons to learn more.  Use the <b><i>Next</i></b> and <b><i>Previous</i></b> links to step through the errors as needed.","Beweeg met de muis over de rode iconen voor meer informatie. Gebruik <b><i>Volgende</i></b> en <b><i>Vorige</i></b> om door de fouten heen te lopen.",""
"PageErrorPanel",4,"There are {0} warnings that require your attention.  Please try again if you want to proceed after reviewing the warnings.","Er zijn {0} waarschuwingen die om uw aandacht vragen. Nadat u de waarschuwingen hebt bekeken, kunt u het nogmaals proberen.","plural version of the msg"
"PageErrorPanel",5,"There is {0} warning that requires your attention.  Please try again if you want to proceed after reviewing the warning.","Er is {0} waarschuwing die om uw aandacht vraagt. Nadat u de waarschuwing hebt bekeken, kunt u het nogmaals proberen.","singular version of the msg"
"PageErrorPanel",6,"Maximize this view","Deze weergave maximaliseren",""
"PageErrorPanel",7,"Minimize this view","Deze weergave minimaliseren",""
"PageErrorPanel",a001,"Expand to see the full message.","Uitvouwen om volledige bericht te bekijken.",""
"PageErrorPanel",a002,"&#60; Previous","&#60; Vorige",""
"PageErrorPanel",a003,"Next &#62;","Volgende &#62;",""
"PageErrorPanel",a004,"Go To Problem Location &#62;","Ga naar probleemlocatie &#62;",""
"PageErrorPanel",a005,"Error","Fout",""
"PageErrorPanel",a006,"Warning","Waarschuwing",""
"PopupMenu",a001,"Show all menu items","Alle menu-items weergeven",""
"PollDialog",a001,"Unable to reach the Ariba service.","Kan de Ariba-service niet bereiken.",""
"PollDialog",a002,"Please check your internet connection.","Controleer uw internetverbinding.",""
"PollDialog",a003,"Reconnecting in","Opnieuw verbinding maken over",""
"PollDialog",a004,"seconds.","seconden.",""
"PollDialog",a005,"Try now","Probeer het nu",""
"PollDialog",a006,"OK","OK",""
"PortletWrapper",a004,"Content retrieval still in progress -- some items may be missing or out of date.","Ophalen van inhoud is bezig -- enkele items kunnen mogelijk ontbreken of verouderd zijn.",""
"PortletWrapper",a005,"An error occurred while retrieving content -- If this problem persists, contact your administrator.","Er is een fout opgetreden bij het ophalen van inhoud -- Neem contact op met uw systeembeheerder, indien dit probleem zich blijft voordoen.",""
"PortletWrapper",a006,"Show / Hide content","Inhoud weergeven/verbergen",""
"PortletWrapper",a007,"Remove this item","Dit item verwijderen",""
"SearchPageWrapper",a001,"Search","Zoeken",""
"StepByStepTOC",1,"Step {0}","Stap {0}",""
"StepByStepTOC",2,"Non-numbered step","Niet genummerde stap",""
"StepHeader",1,"Step {0}","Stap {0}",""
"StepHeader",2,"Non-numbered step","Niet genummerde stap",""
"StepHeader",a001,"Substeps","Substappen",""
"TabList",a001,"Actions","Acties",""
"TabList",a002,"More...","Meer...",""
"TableHeaderRow",1,"Sorted ascending (click to reverse)","Oplopend sorteren (klik om om te draaien)",""
"TableHeaderRow",2,"Sorted descending (click to reverse)","Aflopend sorteren (klik om om te draaien)",""
"TableHeaderRow",a001,"Select all","Alles selecteren",""
"TocPanel",1,"Collapse view","Weergave inklappen",""
"TocPanel",2,"Expand view","Weergave uitvouwen",""
"TocPanel",a001,"View Menu","Weergavemenu",""
"ToggleImage",a001,"Open/Close","Openen/Sluiten",""
