form.eform, "电子表单相关消息的跟踪"
general, "常规日志消息"
graphs, "图表对象重构"
group, "跟踪组视图生成"
harness, "与工具有关的消息"
harnessContext, "与在上下文中保存/检索的对象有关的消息"
harnessDetails, "与工具有关的调试消息"
help, "与访问帮助页有关的消息"
i18n, "国际化和本地化资源"
integrationEvent, "集成事件消息"
integrationExternal, "从 Ariba 启动的外部过程中发布的所有消息"
integrationMaster, "集成主日志记录"
integrationDetailMaster, "集成的主日志详细记录"
integrationMaster.adapterSource, "与适配源有关的消息"
integrationMaster.alert, "消息传送框架警报消息"
integrationMaster.alert.amf.base, "消息传送框架的基础组件警报消息"
integrationMaster.batchCommit, "与批次提交有关的消息"
integrationMaster.cds, "CDS 相关日志记录"
integrationMaster.amfBaseMaster, "消息传送框架基础主日志"
integrationMaster.amfBaseMaster.integrationMeta, "集成元数据日志记录"
integrationMaster.amfBaseMaster.integrationMetaDetails, "集成元数据详细日志记录"
integrationMaster.amfBaseMaster.integrationObjectAdapter, "与集成对象适配器有关的所有消息"
integrationMaster.amfBaseMaster.integrationObjectAdapterDetails, "与集成对象适配器有关的所有详细消息"
integrationMaster.amfBaseMaster.integrationObjectNotifications, "与集成对象通知有关的消息"
integrationMaster.amfBaseMaster.integrationPersistence, "集成配置元数据持久性"
integrationMaster.amfBaseMaster.integrationQueryservice, "与数据集成时与查询相关的消息"
integrationMaster.convapiChannelMaster,"所有 Convapi 通道消息"
integrationMaster.fileChannelMaster, "文件通道的所有消息"
integrationMaster.fileChannelMaster.dataExport, "导出文件通道期间产生的日志数据"
integrationMaster.fileChannelMaster.dataImport, "导入文件通道期间产生的日志数据"
integrationMaster.fileChannelMaster.event, "日志文件通道事件信息"
integrationMaster.fileChannelMaster.fileChannelConfiguration, "文件通道配置消息"
integrationMaster.fileChannelMaster.fileChannelEncoder, "文件通道编码器消息"
integrationMaster.fileChannelMaster.fileChannelDataLoad, "文件通道数据加载消息"
integrationMaster.fileChannelMaster.fileExport, "与文件通道导出有关的消息"
integrationMaster.fileChannelMaster.fileIO, "同日志文件输入输出有关的消息"
integrationMaster.integrationEvent, "有关集成事件的信息"
integrationMaster.wsChannelMaster, "所有 Web 服务通道消息"
integrationMaster.wsChannelMaster.wsChannelConfiguration, "Web 服务通道配置消息"
integrationMaster.wsChannelMaster.wsChannelEncoder, "Web 服务通道编码器消息"
integrationMaster.wsChannelMaster.wsChannelDataLoad, "Web 服务通道数据加载消息"
integrationMaster.wsChannelMaster.wsChannelMigration, "Web 服务通道迁移消息"
integrationMaster.wsChannelMaster.wsExport, "与 Web 服务通道导出有关的消息"
integrationMaster.wsChannelMaster.wsIO, "录入与 Web 服务输入输出有关的消息"
integrationMaster.wsChannelDetails.wsMessages, "记录所有 XML 交换消息的内容"
integrationMaster.httpChannelMaster, "http 通道的所有消息"
integrationDetailMaster.httpChannelMaster, "http 通道的所有详细消息"
integrationMaster.httpChannelMaster.httpChannelConfiguration, "与 http 通道配置有关的消息"
integrationMaster.httpChannelMaster.httpChannelEncoder, "与 HTTP 通道中的编码/解码有关的消息"
integrationMaster.httpChannelMaster.httpIO, "与 http 通道中的日志输入输出有关的消息"
integrationMaster.channelTibcoMaster.integrationTop, "用于标识那些进入 Ariba 服务器队列的事件"
integrationMaster.channelTibcoMaster.integrationExternal, "同我们启动的任何外部过程有关的日志。"
integrationMaster.channelTibcoMaster.integrationVendor_TibcoDetails, "第三方供应商的日志"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPMDetails, "Tibco 过程管理器详细消息"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPM, "Tibco 过程管理器消息"
integrationMaster.channelTibcoMaster, "这是打开 Tibco 日志功能的父目录。"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco, "第三方供应商的日志"
integrationMaster.clientutil, "集成环境中的客户端实用程序日志"
integrationMaster.integrationConfiguration, "集成配置日志记录"
integrationDetailMaster.integrationConfiguration, "集成配置详细日志记录"
integrationMaster.integrationDecoder, "集成解码器日志记录"
integrationMaster.integrationEncoder, "集成编码器日志记录"
integrationDetailMaster.integrationEncoder, "集成编码器详细日志记录"
integrationDetailMaster.integrationDecoder, "集成解码器详细日志记录"
integrationMaster.integrationMessageContext, "消息上下文相关信息"
integrationMaster.integrationMigration, "与迁移有关的消息"
integrationMaster.integrationUtil, "来自集成工具类的消息"
integrationMaster.sqlChannelMaster, "所有 SQL 通道消息"
integrationMigration, "集成迁移日志记录"
integrationObjectAPI, "与集成对象 API 有关的所有消息"
integrationReceive, "集成接收事件"
integrationSend, "与集成发送有关的消息"
integrationTop, "找出来自 Ariba 服务器的哪些事件在排队"
integrationVendor_CSV, "所有 CSV 集成通道消息"
internodes, "节点通讯消息"
invoicingPerf, "跟踪开票性能信息"
invoicingUI,  "与开票 UI 有关的跟踪"
isDriver, "驱动程序消息"
isError, "集成服务器错误消息"
isMapping, "映射消息"
isMaster, "集成服务器消息，包括 isServer、aribaISServer 和 isDriver"
isMeta, "元数据消息"
isMisc, "杂项集成服务器消息"
isServer, "发送到集成服务器的消息"
j2ee, "与使用 J2EE 技术有关的消息"
javagroups, "与 JavaGroups 有关的消息"
javascript, "与 javascript 执行有关的消息"
jdbc, "数据库的 JDBC 警告和交易隔离模式"
jdbcperf, "JDBC 驱动程序性能日志记录消息"
kitting, "与目录包有关的跟踪，即目录项的集合"
laborKit, "劳务目录包的跟踪"
layout, "编译 XML 架构"
layout.classMappings,"元数据中的类映射和字段映射"
locale, "与区域设置识别码有关的调试信息"
lockSnoop, "针对调试死锁以及所保留的读锁的低级锁定搜寻"
login, "客户端登录和注销"
lruCheck, "对 LRU 表执行一致性检查"
lruDebug, "调整大小和清除时转储 LRU 表 (用 lruCheck 可查看详细信息)"
lruPurge, "请注意正在从 LRU 表中删除对象"
mapCluster, "将映射在客户端上的每个对象各用一行打印出来"
mapIds, "服务器端的 id 到对象映射"
massEdit,  "跟踪批量编辑信息"
massEditLow,  "跟踪低级批量编辑"
masterAgreementUI, "与合同 UI 有关的跟踪"
messaging, "包含消息传送基础结构的信息"
messaging.details, "包含消息传送基础结构的详细信息"
meta, "元数据处理"
metaDataResolver, "与元数据 XML 解析程序有关的消息"
meta.modification, "与运行时元数据的修改有关的消息"
metaValidation, "元数据验证"
migrationDetails, "与迁移有关的调试消息"
mobile, "与移动客户端有关的消息"
modify, "修改操作"
nestedSession, "跟踪嵌套的会话"
net, "与网络有关的消息"
nodeassignment, "AssignmentManager 消息"
notification, "与电子邮件通知有关的消息"
objectOperations, "低级对象保存和字段设置操作"
objectValidationSanityCheck, "要验证对象，请确保在适当的位置定义了验证条件"
objectViewers, "所有对象的详细查看器消息"
onClient, "跟踪客户端的交易操作"
org.apache.axis, "Apache 日志"
packager.appcore, "跟踪自定义打包操作"
page, "跟踪页面生成"
paramReference, "跟踪共享的应用程序信息 (AppInfo)"
