Shift_JIS
"Initialization",1,"AribaWeb Demonstration","AribaWeb ドキュメント",""
"Initialization",2,"Sign in","サインイン",""
"Initialization",3,"Welcome %s","ようこそ %s さん",""
"Initialization",4,"(Not logged in)","(ログインしていません)",""
"Initialization",5,"Home","ホーム",""
"Initialization",6,"Logout","ログアウト",""
"Initialization",7,"Logout","ログアウト",""
"Initialization",8,"Preferences","ユーザー設定",""
