Shift_JIS
"Application",a001,"Home","ホーム",""
"Application",a002,"Data Tables","データテーブル",""
"Application",a003,"Welcome to AribaWeb!","AribaWeb へようこそ!",""
"Application",a004,"Actions","処理",""
"Application",a005,"Documentation","ドキュメント",""
"Application",a006,"Pivot Tables","ピボットテーブル",""
"Application",a007,"Forms","フォーム",""
"Application",a008,"Mini App","ミニアプリ",""
"Application",a009,"Favorites","お気に入り",""
"HomeContent",a001,"<b><a href=""http://aribaweb.org"" target=""_blank"">AribaWeb</a> is the Open Source component-based web application development framework for creating rich, AJAX-enabled applications with the absolute minimum of code (and no hand-coded Javascript).</b> The AW distribution includes both the (relatively) low-level core rendering and request handling framework (ariba.aribaweb) as well as a higher level library of ui components (ariba.widgets, ariba.metaui, ...)","<b><a href=""http://aribaweb.org"" target=""_blank"">AribaWeb</a> は、最低限のコード (および手入力によらない Javascript) でリッチな AJAX 対応アプリケーションを作成するための、Open Source コンポーネントベース Web アプリケーション開発フレームワークです。</b> AW ディストリビューションには、(相対的に) 低レベルのコアレンダリングおよびリクエスト処理フレームワーク (ariba.aribaweb)と、高レベルの ui コンポーネントライブラリ (ariba.widgets, ariba.metaui, ...) の両方が含まれています。",""
"HomeContent",a002,"The Demo Application","デモアプリケーション",""
"HomeContent",a003,"This application shows off some of AW's bundled widgets. Click across the tabs at the top and explore <b>{0}Data Tables{/0}</b>, <b>{1}Pivot Tables{/1}</b>, <b>{2}Data Forms{/2}</b> (of both the template-specified and meta-data derived varieties), and a more complex <b>{3}Mini App{/3}</b> (simulated Expense Report editor) that pulls some of this together.","このアプリケーションでは、AW のバンドルされたウィジェットの一部を示します。上部の各タブをクリックし、これらを共に引き出す<b>{0}データテーブル{/0}</b>、<b>{1}ピボットテーブル{/1}</b>、<b>{2}データフォーム{/2}</b> (テンプレートが指定された種類とメタデータから生成された種類の両方)、およびより複雑な<b>{3}ミニアプリ{/3}</b> (経費精算エディタをシミュレートしたもの) をそれぞれ確認してください。",""
"HomeContent",a004,"Try selecting <b>Component Inspector</b> from the <b>AW Options</b> link above...","上の [AW オプション] リンクから [Component Inspector を表示] を選択してください...",""
"HomeContent",a005,"<h2>Source Search</h2> Check out the <b>{0}Documentation{/0}</b> tab for to search or browse the AribaWeb documentation and source code.","<h2>ソース検索</h2> [{0}ドキュメント{/0}] タブで、AribaWeb ドキュメントとソースコードを検索および参照することができます。",""
"Toc",a001,"Browse","参照",""
"Toc",a002,"Documentation","ドキュメント",""
"Toc",a003,"Component Inspector","Component Inspector",""
"Toc",a004,"Gallery","ギャラリー",""
"Toc",a005,"Data Tables","データテーブル",""
"Toc",a006,"Pivot Tables","ピボットテーブル",""
"Toc",a007,"Forms (MetaUI)","フォーム (MetaUI)",""
"Toc",a008,"File Upload","ファイルのアップロード",""
"Toc",a009,"Fun","Fun",""
"Toc",a010,"Master Detail app","マスタ詳細アプリ",""
"Toc",a011,"YouTube Browser","YouTube ブラウザ",""
"Toc",a012,"Charts","グラフ",""
"Toc",a013,"Maps","地図",""
"Toc",a014,"Mail Reader","メールリーダー",""
"Toc",a015,"Map Race","マラソン地図作成",""
"Toc",a016,"Tests","テスト",""
"Toc",a017,"Refresh Region Test","Refresh Region テスト",""
