Cp1251,,,,
"AribaShutdownWarning",a001,"Re-authentication Request","Запрос повторной аутентификации",""
"AribaShutdownWarning",a002,"Finish Work","Завершить работу",""
"AribaShutdownWarning",a003,"Refresh Session","Обновить сеанс",""
"AribaShutdownWarning",a004,"Return To Home","Вернуться на главную",""
"Chooser",1,"(none selected)","(нет выбранных)",""
"Chooser",2,"{0} more selected...","выбрано дополнительно: {0}",""
"Chooser",3,"No match found","Ничего не найдено",""
"Chooser",a001,"Search for more","Искать дополнительно",""
"Chooser",a002,"Select from the list","Выберите из списка",""
"Chooser",a003,"Add another selection","Добавить другой выбор",""
"Chooser",a004,"Remove selection","Удалить выбор",""
"Chooser",a005,"Multiple selections allowed","Разрешен множественный выбор",""
"ChooserPanel",1,"Choose Values","Выберите значения",""
"ChooserPanel",2,"Choose Value","Выберите значение",""
"ChooserPanel",a002,"Search","Поиск",""
"ChooserPanel",a003,"Add to Currently Selected","Добавить к выбранным",""
"ChooserPanel",a004,"Currently Selected","Выбранные",""
"ChooserPanel",a005,"Value","Значение",""
"ClientPanelWrapper",a001,"OK Button","Кнопка ""ОК""",""
"ClientPanelWrapper",a002,"OK","ОК",""
"ClientPanelWrapper",a003,"Cancel Button","Кнопка ""Отмена""",""
"ClientPanelWrapper",a004,"Cancel","Отмена",""
"ClientPanelWrapper",a005,"Done Button","Кнопка ""Готово""",""
"ClientPanelWrapper",a006,"Done","Готово",""
"Confirmation",a001,"Confirm Action","Подтверждение действия",""
"Confirmation",a002,"Are you sure?","Вы уверены?",""
"Confirmation",a003,"OK","ОК",""
"Confirmation",a004,"Cancel","Отмена",""
"Confirmation",a005,"Cancel","Отмена",""
"DateField",1,"Enter date: %s","Введите дату: %s","example date format"
"DateField",2,"Enter date: mm/dd/yyyy","Введите дату: мм/дд/гггг","accessibility enabled example date format"
"DateField",3,"Date field is disabled","Поле даты отключено","accessibility enabled date field disabled message"
"DateField",a001,"Select a date from the calendar","Выберите дату из календаря",""
"DateField",a002,"Calendar is disabled","Календарь отключен",""
"ErrorFlag",a001,"Error","Ошибка",""
"ErrorIndicator",a001,"Required Field","Обязательное поле","alt text for required field indicator"
"ErrorIndicator",a002,"Error","Ошибка","alt text for form input error indicator"
"ErrorIndicator",a003,"Warning","Предупреждение","alt text for form input warning indicator"
"FileBrowser",a001,"Directory Listing For","Перечень файлов каталога для","title followed by directory path"
"FileBrowser",a002,"Name","Имя",""
"FileBrowser",a003,"Size","Размер",""
"FileBrowser",a004,"Last Modified","Последнее изменение",""
"FileBrowser",a005,"Open","Открыть","Button to open a file or directory"
"FileBrowser",a006,"Select","Выбрать","Button to select a file or directory"
"FileBrowser",a007,"Up To","Вверх","Button to go to parent directory"
"FileUploadStatusBar",a001,"Uploading file...","Идет загрузка файла на сервер...",""
"FooterLinks",a001,"POWERED BY", "Поддержка", "powered by Ariba text"
"HintMessage",a001,"* indicates required field","* указывает на обязательное поле",""
"HintMessage",a002,"How to","Справка",""
"HintMessage",a003,"Screen Details","Сведения об экране",""
"ModalPageWrapper",a001,"OK Button","Кнопка ""ОК""",""
"ModalPageWrapper",a002,"OK","ОК",""
"ModalPageWrapper",a003,"Cancel Button","Кнопка ""Отмена""",""
"ModalPageWrapper",a004,"Cancel","Отмена",""
"ModalPageWrapper",a005,"Done Button","Кнопка ""Готово""",""
"ModalPageWrapper",a006,"Done","Готово",""
"ModalWindowWrapper",a001,"OK","ОК",""
"ModalWindowWrapper",a002,"Cancel","Отмена",""
"OutlineBox",1,"Minimize","Свернуть","Tooltip on collapse button"
"OutlineBox",2,"Maximize this view","Раскрыть","Tooltip on expand button"
"OutlineBox",a001,"Expand to view the contents of this section.","Раскройте, чтобы просмотреть содержимое этого раздела.",""
"PageErrorPanel",1,"There are {0} problems that require completion or correction in order to complete your request.", "Для выполнения запроса требуется завершить редактирование и/или исправить ошибки ({0}).","plural version of the msg"
"PageErrorPanel",2,"There is {0} problem that requires completion or correction in order to complete your request.", "Для выполнения запроса требуется завершить редактирование и/или исправить {0} ошибку.","singular version of the msg"
"PageErrorPanel",3,"Mouse over the red icons to learn more.  Use the <b><i>Next</i></b> and <b><i>Previous</i></b> links to step through the errors as needed.","Для получения дополнительных сведений наводите курсор мыши на красные значки. Чтобы переходить между ошибками, используйте ссылки <b><i>Далее</i></b> и <b><i>Назад</i></b>.",""
"PageErrorPanel",4,"There are {0} warnings that require your attention.  Please try again if you want to proceed after reviewing the warnings.","Предупреждений: {0}. Повторите попытку, если хотите продолжить после просмотра предупреждений.","plural version of the msg"
"PageErrorPanel",5,"There is {0} warning that requires your attention.  Please try again if you want to proceed after reviewing the warning.","Предупреждений: {0}. Повторите попытку, если хотите продолжить после просмотра предупреждения.","singular version of the msg"
"PageErrorPanel",6,"Maximize this view","Раскрыть",""
"PageErrorPanel",7,"Minimize this view","Свернуть",""
"PageErrorPanel",a001,"Expand to see the full message.","Раскройте, чтобы просмотреть полное сообщение.",""
"PageErrorPanel",a002,"&#60; Previous","&#60; Назад",""
"PageErrorPanel",a003,"Next &#62;","Далее &#62;",""
"PageErrorPanel",a004,"Go To Problem Location &#62;","Перейти к проблеме &#62;",""
"PageErrorPanel",a005,"Error","Ошибка",""
"PageErrorPanel",a006,"Warning","Предупреждение",""
"PopupMenu",a001,"Show all menu items","Показать все пункты меню",""
"PollDialog",a001,"Unable to reach the Ariba service.","Нет связи со службой Ariba.",""
"PollDialog",a002,"Please check your internet connection.","Проверьте подключение к Интернету.",""
"PollDialog",a003,"Reconnecting in","Повторное подключение через",""
"PollDialog",a004,"seconds.","сек",""
"PollDialog",a005,"Try now","Попробовать сейчас",""
"PollDialog",a006,"OK","ОК",""
