Cp1252
"Initialization",1,"AribaWeb Demonstration","Demostración de AribaWeb",""
"Initialization",2,"Sign in","Registrarse",""
"Initialization",3,"Welcome %s","Bienvenido %s",""
"Initialization",4,"(Not logged in)","(Sin inicio de sesión)",""
"Initialization",5,"Home","Inicio",""
"Initialization",6,"Logout","Cerrar sesión",""
"Initialization",7,"Logout","Cerrar sesión",""
"Initialization",8,"Preferences","Preferencias",""
