Cp1251
"Initialization",1,"AribaWeb Demonstration","Демонстрация AribaWeb",""
"Initialization",2,"Sign in","Вход",""
"Initialization",3,"Welcome %s","Приветствуем Вас, %s",""
"Initialization",4,"(Not logged in)","(Вы не вошли в систему)",""
"Initialization",5,"Home","Главная",""
"Initialization",6,"Logout","Выход",""
"Initialization",7,"Logout","Выход",""
"Initialization",8,"Preferences","Настройки",""
