Cp1252,,,,
"Chooser",3,"No match found","Ingen match fundet",""
"Chooser",a001,"Search for more","Søg efter flere",""
"Chooser",a002,"Select from the list","Vælg på listen",""
"Chooser",a003,"Add another selection","Tilføj et andet valg",""
"Chooser",a004,"Remove selection","Fjern valg",""
"Chooser",a005,"Multiple selections allowed","Mange valg tilladt",""
"ChooserPanel",1,"Choose Values","Vælg værdier",""
"ChooserPanel",2,"Choose Value","Vælg værdi",""
"ChooserPanel",a002,"Search","Søg",""
"ChooserPanel",a003,"Add to Currently Selected","Tilføj til aktuelt valgte",""
"ChooserPanel",a004,"Currently Selected","Aktuelt valgte",""
"ChooserPanel",a005,"Value","Værdi",""
"ClientPanelWrapper",a001,"OK Button","OK-knap",""
"ClientPanelWrapper",a002,"OK","OK",""
"ClientPanelWrapper",a003,"Cancel Button","Knappen Annuller",""
"ClientPanelWrapper",a004,"Cancel","Annuller",""
"ClientPanelWrapper",a005,"Done Button","Knappen Udført",""
"ClientPanelWrapper",a006,"Done","Udført",""
"Confirmation",a001,"Confirm Action","Bekræft handling",""
"Confirmation",a002,"Are you sure?","Er du sikker?",""
"Confirmation",a003,"OK","OK",""
"Confirmation",a004,"Cancel","Annuller",""
"Confirmation",a005,"Cancel","Annuller",""
"DateField",1,"Enter date: %s","Indtast dato: %s","example date format"
"DateField",2,"Enter date: mm/dd/yyyy","Indtast dato: mm/dd/åååå","accessibility enabled example date format"
"DateField",3,"Date field is disabled","Datafelt er deaktiveret","accessibility enabled date field disabled message"
"DateField",a001,"Select a date from the calendar","Vælg en dato fra kalenderen",""
"DateField",a002,"Calendar is disabled","Kalender er deaktiveret",""
"ErrorFlag",a001,"Error","Fejl",""
"ErrorIndicator",a001,"Required Field","Obligatorisk felt","alt text for required field indicator"
"ErrorIndicator",a002,"Error","Fejl","alt text for form input error indicator"
"ErrorIndicator",a003,"Warning","Advarsel","alt text for form input warning indicator"
"FileBrowser",a001,"Directory Listing For","Biblioteksregistrering for","title followed by directory path"
"FileBrowser",a002,"Name","Navn",""
"FileBrowser",a003,"Size","Størrelse",""
"FileBrowser",a004,"Last Modified","Sidst ændret",""
"FileBrowser",a005,"Open","Åbn","Button to open a file or directory"
"FileBrowser",a006,"Select","Vælg","Button to select a file or directory"
"FileBrowser",a007,"Up To","Op til","Button to go to parent directory"
"FileUploadStatusBar",a001,"Uploading file...","Uploader fil...",""
"FooterLinks",a001,"POWERED BY", "DREVET AF", "powered by Ariba text"
"HintMessage",a001,"* indicates required field","* obligatorisk felt",""
"HintMessage",a002,"How to","Vejledning",""
"HintMessage",a003,"Screen Details","Skærmdetaljer",""
"ModalPageWrapper",a001,"OK Button","OK-knap",""
"ModalPageWrapper",a002,"OK","OK",""
"ModalPageWrapper",a003,"Cancel Button","Knappen Annuller",""
"ModalPageWrapper",a004,"Cancel","Annuller",""
"ModalPageWrapper",a005,"Done Button","Knappen Udført",""
"ModalPageWrapper",a006,"Done","Udført",""
"ModalWindowWrapper",a001,"OK","OK",""
"ModalWindowWrapper",a002,"Cancel","Annuller",""
"OutlineBox",1,"Minimize","Minimér","Tooltip on collapse button"
"OutlineBox",2,"Maximize this view","Maksimér denne visning","Tooltip on expand button"
"OutlineBox",a001,"Expand to view the contents of this section.","Udvid for at se indholdet af dette afsnit.",""
"PageErrorPanel",1,"There are {0} problems that require completion or correction in order to complete your request.", "Der er {0} problemer, der kræver fuldførelse eller korrektion for at fuldføre din anmodning.","plural version of the msg"
"PageErrorPanel",2,"There is {0} problem that requires completion or correction in order to complete your request.", "Der er {0} problem, der kræver fuldførelse eller korrektion for at fuldføre din anmodning.","singular version of the msg"
"PageErrorPanel",3,"Mouse over the red icons to learn more.  Use the <b><i>Next</i></b> and <b><i>Previous</i></b> links to step through the errors as needed.","Bevæg musen over de røde ikoner for at få flere oplysninger. Klik på linkene <b><i>Næste</i></b> og <b><i>Forrige</i></b> for at gennemse fejlene enkeltvis.",""
"PageErrorPanel",4,"There are {0} warnings that require your attention.  Please try again if you want to proceed after reviewing the warnings.","Der er {0} advarsler, der kræver din opmærksomhed. Prøv igen, hvis du vil fortsætte efter gennemgang af advarslerne.","plural version of the msg"
"PageErrorPanel",5,"There is {0} warning that requires your attention.  Please try again if you want to proceed after reviewing the warning.","Der er {0} advarsel, der kræver din opmærksomhed. Prøv igen, hvis du vil fortsætte efter gennemgang af advarslen.","singular version of the msg"
"PageErrorPanel",6,"Maximize this view","Maksimér denne visning",""
"PageErrorPanel",7,"Minimize this view","Minimér denne visning",""
