KS_C_5601-1987,,,,
"AribaShutdownWarning",2,"<p><b>Attention:</b> Routine system maintenance has occurred on this site. Your login session must be refreshed.</p><p>To refresh immediately, click <i>Return to Home</i>. <b>Note: you will not be logged out.</b></p><p>To complete a task before refreshing, click <i>Finish Work</i>, complete your task, and then click the <i>Home</i> link on the top-right of the page.</p><p>Your session will be refreshed automatically in {0} minutes.</p>","<p><b>주의:</b> 이 사이트에서 일상적인 시스템 유지 보수가 발생했습니다. 로그인 세션을 새로 고쳐야 합니다.</p><p>즉시 새로 고치려면 <i>홈으로 돌아가기</i>를 클릭하십시오. <b>주: 로그아웃은 되지 않습니다.</b></p><p>새로 고침 전에 작업을 완료하려면 <i>작업 마침</i>을 클릭하고 작업을 완료한 다음 페이지의 오른쪽 맨 위에서 <i>홈</i> 링크를 클릭하십시오.</p><p>세션이 {0}분 후에 자동으로 새로 고쳐집니다.</p>",""
"AribaShutdownWarning",a001,"Re-authentication Request","재인증 요청",""
"AribaShutdownWarning",a002,"Finish Work","작업 마침",""
"AribaShutdownWarning",a003,"Refresh Session","세션 새로 고침",""
"AribaShutdownWarning",a004,"Return To Home","홈으로 돌아가기",""
"Chooser",1,"(none selected)","(선택되지 않음)",""
"Chooser",2,"{0} more selected...","{0}개 이상이 선택됨...",""
"Chooser",3,"No match found","일치 항목을 찾을 수 없음",""
"Chooser",a001,"Search for more","계속 검색",""
"Chooser",a002,"Select from the list","목록에서 선택합니다.",""
"Chooser",a003,"Add another selection","다른 선택 항목을 추가합니다.",""
"Chooser",a004,"Remove selection","선택 항목을 제거합니다.",""
"Chooser",a005,"Multiple selections allowed","복수 선택을 허용합니다.",""
"ChooserPanel",1,"Choose Values","값 선택",""
"ChooserPanel",2,"Choose Value","값 선택",""
"ChooserPanel",a002,"Search","검색",""
"ChooserPanel",a003,"Add to Currently Selected","현재 선택됨에 추가",""
"ChooserPanel",a004,"Currently Selected","현재 선택됨",""
"ChooserPanel",a005,"Value","값",""
"ClientPanelWrapper",a001,"OK Button","확인 단추",""
"ClientPanelWrapper",a002,"OK","확인",""
"ClientPanelWrapper",a003,"Cancel Button","취소 단추",""
"ClientPanelWrapper",a004,"Cancel","취소",""
"ClientPanelWrapper",a005,"Done Button","완료 단추",""
"ClientPanelWrapper",a006,"Done","완료",""
