Cp1252,,,,
"AWBaseRequest",1,"Uploaded %s KB of %s KB...","%s kB av %s kB har överförts...","Appears in file upload panel"
"AWComponentActionRequestHandler",1,"Waiting for previous request to complete ...","Väntar på att föregående begäran ska slutföras...","Appears in page loading status panel"
"AWComponentActionRequestHandler",2,"Processing request ...","Behandlar begäran...","Appears in page loading status panel"
"AWErrorInfo",1,"Unknown Error","Okänt fel",""
"AWLazyDivInternals",a001,"Loading...","Läser in...",""
"AWXBasicScriptFunctions",1,"Please enable window popup for this site to use this function.","Du måste möjliggöra popup-fönster för att den här webbplatsen ska fungera.",""
"AWComponentReference",1,"An error has occurred while processing your request. Refresh the page and try again.","Ett fel har inträffat medan din förfrågan behandlades. Uppdatera sidan och försök igen.",""
