GB2312,,,,
"PollDialog",a002,"Please check your internet connection.","请检查您的互联网连接。",""
"PollDialog",a003,"Reconnecting in","在",""
"PollDialog",a004,"seconds.","秒后重新连接。",""
"PollDialog",a005,"Try now","立即重试",""
"PollDialog",a006,"OK","确定",""
"PortletWrapper",a004,"Content retrieval still in progress -- some items may be missing or out of date.","内容检索进行中 -- 某些项可能丢失或已过期。",""
"PortletWrapper",a005,"An error occurred while retrieving content -- If this problem persists, contact your administrator.","检索内容时出错 - 如果此问题仍然存在，请与您的管理员联系。",""
"PortletWrapper",a006,"Show / Hide content","显示/隐藏内容",""
"PortletWrapper",a007,"Remove this item","删除此项",""
"SearchPageWrapper",a001,"Search","搜索",""
"StepByStepTOC",1,"Step {0}","步骤 {0}",""
"StepByStepTOC",2,"Non-numbered step","不带编号的步骤",""
"StepHeader",1,"Step {0}","步骤 {0}",""
"StepHeader",2,"Non-numbered step","不带编号的步骤",""
"StepHeader",a001,"Substeps","子步骤",""
"TabList",a001,"Actions","操作",""
"TabList",a002,"More...","更多...",""
"TableHeaderRow",1,"Sorted ascending (click to reverse)","按升序排序 (单击则按降序排序)",""
"TableHeaderRow",2,"Sorted descending (click to reverse)","按降序排序 (单击则按升序排序)",""
"TableHeaderRow",a001,"Select all","全选",""
"TocPanel",1,"Collapse view","折叠视图",""
"TocPanel",2,"Expand view","展开视图",""
"TocPanel",a001,"View Menu","查看菜单",""
"ToggleImage",a001,"Open/Close","打开/关闭",""
