Cp1252
"Initialization",1,"AribaWeb Demonstration","Dimostrazione AribaWeb",""
"Initialization",2,"Sign in","Accedi",""
"Initialization",3,"Welcome %s","Benvenuto %s",""
"Initialization",4,"(Not logged in)","(Non connesso)",""
"Initialization",5,"Home","Pagina iniziale",""
"Initialization",6,"Logout","Disconnetti",""
"Initialization",7,"Logout","Disconnetti",""
"Initialization",8,"Preferences","Preferenze",""
