expenseAdmin, "Gränssnittsadministration av utgiftsriktlinjer"
expense.tbp, "Leverantör av resebokning"
expense.imaging, "Avbildning av utgiftskvitto"
expenseExport, "Exportera data för Ariba mForm"
expenseMobile, "Meddelanden som rör Ariba Buyer-serverns mobila klient"
expensePolicyAudit, "Revisionsspår för uppdatering av utgiftspolicy och policyparametrar för utgiftsrevision"
exprTrace, "Följ upp utvärderingen av alla uttryck (inklusive anpassade uttryck)"
extracosts, "Extra kostnader"
fetch, "Klientbegäran till servern för objekt"
fieldProperties, "Meddelanden som rör behandling av fältegenskaper"
fields, "Meddelanden som rör behandling av fältformatering"
fileAccess,"Meddelanden som rör filåtkomst"
fileChannelIO, "Meddelanden som rör I/O i filkanaler"
folder, "Händelser vid mappinläsning"
form,"Allmän spårning för meddelanden med koppling till dokumentformulär och elektroniska formulär"
form.eform, "Spårning för meddelanden med koppling till e-formulär"
general, "Allmänna loggmeddelanden"
graphs, "Ombildning av diagramobjekt"
group, "Spårning - generering av gruppvy"
harness, "Harness-relaterade meddelanden"
harnessContext, "Meddelanden för objekt som sparats/hämtats i sammanhanget"
harnessDetails, "Harness-relaterade felmeddelanden"
help, "Meddelande som rör åtkomst till hjälpsidor"
i18n, "Internationalisering och lokaliserade resurser"
integrationEvent, "Meddelanden om integration"
integrationExternal, "Alla meddelanden publicerade från externa processer startade av Ariba"
integrationMaster, "Huvudlogg för integration"
integrationDetailMaster, "Detaljerad loggning för Integration Master"
integrationMaster.adapterSource, "Meddelanden som rör konverteringskälla"
integrationMaster.alert, "Varningsmeddelande för meddelanderamverket"
integrationMaster.alert.amf.base, "Varningsmeddelande för baskomponenten i meddelanderamverket"
integrationMaster.batchCommit, "Meddelanden som rör satssparande"
integrationMaster.cds, "CDS-relaterad loggning"
integrationMaster.amfBaseMaster, "Huvudloggning av ramverk för basmeddelandetjänst"
integrationMaster.amfBaseMaster.integrationMeta, "Loggning av metadata för integration"
integrationMaster.amfBaseMaster.integrationMetaDetails, "Loggning av metadatadetaljer för integration"
integrationMaster.amfBaseMaster.integrationObjectAdapter, "Alla konverteringsmeddelanden om integrationsobjekt"
integrationMaster.amfBaseMaster.integrationObjectAdapterDetails, "Alla detaljerade meddelanden som rör konverteraren för integrationsobjekt"
integrationMaster.amfBaseMaster.integrationObjectNotifications, "Meddelanden som rör integrationsobjektsaviseringar"
integrationMaster.amfBaseMaster.integrationPersistence, "Ihärdighet för konfigurationsmetadata för integration"
integrationMaster.amfBaseMaster.integrationQueryservice, "frågerelaterade meddelanden vid integration av data"
integrationMaster.convapiChannelMaster,"Alla kanalmeddelanden för Convapi:t"
integrationMaster.fileChannelMaster, "Alla filkanalsmeddelanden"
integrationMaster.fileChannelMaster.dataExport, "Loggför data under filkanalsexport"
integrationMaster.fileChannelMaster.dataImport, "Loggför data under filkanalsimport"
integrationMaster.fileChannelMaster.event, "Loggför händelseinformation i filkanal"
integrationMaster.fileChannelMaster.fileChannelConfiguration, "Filkanalsmeddelanden - Konfiguration"
