Cp1252
"Initialization",1,"AribaWeb Demonstration","AribaWeb-demonstration",""
"Initialization",2,"Sign in","Logga in",""
"Initialization",3,"Welcome %s","Välkommen %s",""
"Initialization",4,"(Not logged in)","(ej inloggad)",""
"Initialization",5,"Home","Hem",""
"Initialization",6,"Logout","Logga ut",""
"Initialization",7,"Logout","Logga ut",""
"Initialization",8,"Preferences","Preferenser",""
