Cp1252,,
MilliSecond,"milissegundo","singular translation of a 1/1000 of a second; "
MilliSeconds,"milissegundos","plural translation of a 1/1000 of a second; "
Second,"segundo","singular translation for a Unit of measure that represents 1/60th of a minute; "
Seconds,"segundos","plural translation for a Unit of measure that represents 1/60th of a minute; "
Minute,"minuto","singular translation of a 1/60th of an hour; "
Minutes,"minutos","plural translation of a 1/60th of an hour; "
Hour,"hora","singular translation for a hour unit of measure; "
Hours,"horas","plural translation for a hour unit of measure; "
Day,"dia","singular translation of the unit of measure that represents one day (1/7th of a week); "
Days,"dias","Plural translation for the unit of measure that represents 1/7th of a week; "
