Cp1252,,
MilliSecond,"millisecondo","singular translation of a 1/1000 of a second; "
MilliSeconds,"millisecondi","plural translation of a 1/1000 of a second; "
Second,"secondo","singular translation for a Unit of measure that represents 1/60th of a minute; "
Seconds,"secondi","plural translation for a Unit of measure that represents 1/60th of a minute; "
Minute,"minuto","singular translation of a 1/60th of an hour; "
Minutes,"minuti","plural translation of a 1/60th of an hour; "
Hour,"ora","singular translation for a hour unit of measure; "
Hours,"ore","plural translation for a hour unit of measure; "
Day,"giorno","singular translation of the unit of measure that represents one day (1/7th of a week); "
Days,"giorni","Plural translation for the unit of measure that represents 1/7th of a week; "
