Big5,,,,
"Chooser",1,"(none selected)","（未選擇任何項目）",""
"Chooser",2,"{0} more selected...","已選取 {0} 個以上...",""
"Chooser",3,"No match found","找不到任何匹配項",""
"Chooser",a001,"Search for more","搜尋更多",""
"Chooser",a002,"Select from the list","從清單中選擇",""
"Chooser",a003,"Add another selection","新增其他選擇",""
"Chooser",a004,"Remove selection","移除選擇",""
"Chooser",a005,"Multiple selections allowed","允許多選",""
"ChooserPanel",1,"Choose Values","選擇值",""
"ChooserPanel",2,"Choose Value","選擇值",""
"ChooserPanel",a002,"Search","搜尋",""
"ChooserPanel",a003,"Add to Currently Selected","新增至目前選取項",""
"ChooserPanel",a004,"Currently Selected","目前選取項",""
"ChooserPanel",a005,"Value","值",""
"ClientPanelWrapper",a001,"OK Button","確定按鈕",""
"ClientPanelWrapper",a002,"OK","確定",""
"ClientPanelWrapper",a003,"Cancel Button","取消按鈕",""
"ClientPanelWrapper",a004,"Cancel","取消",""
"ClientPanelWrapper",a005,"Done Button","完成按鈕",""
"ClientPanelWrapper",a006,"Done","完成",""
"Confirmation",a001,"Confirm Action","確認動作",""
"Confirmation",a002,"Are you sure?","確定要嗎？",""
"Confirmation",a003,"OK","確定",""
"Confirmation",a004,"Cancel","取消",""
"Confirmation",a005,"Cancel","取消",""
"DateField",1,"Enter date: %s","輸入日期：%s","example date format"
"DateField",2,"Enter date: mm/dd/yyyy","輸入日期：月/日/年","accessibility enabled example date format"
"DateField",3,"Date field is disabled","日期欄位已停用","accessibility enabled date field disabled message"
"DateField",a001,"Select a date from the calendar","從日曆中選擇日期",""
"DateField",a002,"Calendar is disabled","日曆已停用",""
"ErrorFlag",a001,"Error","錯誤",""
"ErrorIndicator",a001,"Required Field","必填欄位","alt text for required field indicator"
"ErrorIndicator",a002,"Error","錯誤","alt text for form input error indicator"
"ErrorIndicator",a003,"Warning","警告","alt text for form input warning indicator"
"FileBrowser",a001,"Directory Listing For","目錄列表","title followed by directory path"
"FileBrowser",a002,"Name","名稱",""
"FileBrowser",a003,"Size","大小",""
"FileBrowser",a004,"Last Modified","上次修改時間",""
"FileBrowser",a005,"Open","開放","Button to open a file or directory"
"FileBrowser",a006,"Select","選擇","Button to select a file or directory"
